	param_00	param_01	param_02	param_03	param_04	param_05	param_06	param_07	param_08	param_09	param_10	param_11	param_12	param_13	param_14	param_15	param_16	param_17	param_18	param_19
000394.txt	400	2.42	300.02	400	300.02	300.04	13.299999999999999	1.4600000000000002	300.03000000000003	25.790000000000003	11.98	400	400	300.03000000000003	400	29.28	3.22	300.03999999999996	300.01	300.01000000000005
000395.txt	400	3.5700000000000003	300.03	400	400	300.02	0.31000000000000005	0.3599999999999999	300.03000000000003	3.0600000000000005	9.01	400	400	300.03000000000003	12.81	6.3	2.61	300.01	300.02000000000004	300.01
000396.txt	400	2.31	300.03	400	300.02000000000004	160.95	0.28	0.33000000000000007	300.02	18.729999999999997	7.94	400	1.57	8.31	166.78	5.95	0.3999999999999999	300.01	300.01	78.58
000397.txt	400	5.85	300.04	400	300.02	150.93	5.93	1.4800000000000002	281.22	3.1599999999999997	7.579999999999999	400	400	300.02000000000004	8.21	0.47	2.65	300.03000000000003	300.02000000000004	10.15
000398.txt	300.03999999999996	0.9299999999999999	300.03000000000003	400	300.02000000000004	300.01000000000005	14.5	0.3999999999999999	300.02	3.9499999999999997	8.29	300.02	400	300.03999999999996	400	400	5.32	300.02	300.03	300.01
000399.txt	400	3.19	300.02000000000004	400	400	208.43	0.38	0.29999999999999993	300.02	2.39	8.85	400	1.5899999999999999	300.03999999999996	19.44	4.84	2.5	300.04	300.01000000000005	0.08000000000000007
000400.txt	300.01000000000005	1.9200000000000002	300.03000000000003	400	300.02	300.01	0.5800000000000001	0.44000000000000017	300.02	2.84	8.59	400	1.33	300.02	11.100000000000001	1.59	0.45999999999999996	300.02	300.02000000000004	0.30000000000000004
000401.txt	400	2.76	300.03000000000003	400	300.01	300.01	0.8699999999999999	0.5299999999999998	300.03	3.57	11.12	400	400	300.03000000000003	400	3.0199999999999996	0.07000000000000006	300.01	300.01	53.94
000402.txt	300.02000000000004	0.21999999999999997	300.02	400	300.01	255.92000000000002	0.7000000000000002	0.4500000000000002	130.84	3.19	10.4	400	400	300.03000000000003	79.21000000000001	21.18	2.24	300.02	300.02000000000004	0.27
000403.txt	5.03	0.21999999999999997	300.02	400	300.01	123.30999999999999	11.059999999999999	0.29000000000000004	300.03000000000003	2.88	8.57	400	400	300.02	16.7	29.96	4.45	300.01	300.01000000000005	300.02000000000004
000404.txt	400	3.79	300.02000000000004	400	300.03	300.01	0.76	0.49	30.880000000000003	2.8600000000000003	7.840000000000001	400	1.41	300.01	111.17	1.9999999999999998	0.8999999999999999	300.01	300.03000000000003	8.66
000405.txt	58.54	0.1299999999999999	300.04	400	300.01000000000005	89.46	5.0	0.3700000000000001	15.21	2.54	6.9399999999999995	150.25	0.97	300.02	8.190000000000001	1.9200000000000002	0.06000000000000005	300.02	300.02000000000004	40.89
000406.txt	40.96	0.06999999999999984	300.02	400	400	179.73	0.29000000000000004	0.45999999999999996	51.4	2.32	7.569999999999999	71.89	1.0299999999999998	400	21.31	7.79	3.3200000000000003	300.03	300.02	0.27
000407.txt	400	2.68	300.02000000000004	400	300.01	300.01	0.26	0.48	300.02	23.44	9.110000000000001	400	400	300.02000000000004	400	45.92	2.67	300.01	300.04	273.24
000408.txt	64.89	0.07000000000000006	300.04	400	300.03	126.97	0.45999999999999996	0.43999999999999995	300.07	2.92	9.829999999999998	400	1.1500000000000001	3.8800000000000003	10.99	8.41	7.1000000000000005	300.03	300.02	40.54
000409.txt	9.940000000000001	0.17999999999999994	300.03	400	400	302.27000000000004	0.33000000000000007	0.42000000000000015	300.02	4.0	12.389999999999999	400	1.2799999999999998	400	22.14	5.66	4.4	300.02	300.02	246.68
000410.txt	400	3.2499999999999996	300.02	400	400	300.15000000000003	31.679999999999996	0.28	300.02	8.62	10.520000000000001	400	400	300.02	92.41	6.779999999999999	3.9599999999999995	300.01	300.02	9.09
000411.txt	400	3.4299999999999997	300.03	400	300.02	300.01	18.94	0.29000000000000004	300.02000000000004	3.2399999999999998	12.209999999999999	400	400	67.52000000000001	400	18.62	2.8	300.02	300.02000000000004	30.03
000412.txt	400	5.880000000000001	300.03999999999996	400	300.02000000000004	148.05	0.2100000000000002	2.35	300.02	6.6899999999999995	10.78	400	400	186.56	31.220000000000002	9.799999999999999	4.92	300.01	300.03	0.16000000000000014
000413.txt	400	5.28	300.02	400	300.03000000000003	300.01	0.8400000000000001	2.29	300.02000000000004	33.879999999999995	10.45	400	400	300.03000000000003	69.19	67.88	4.8100000000000005	300.02	300.04	115.99000000000001
000414.txt	400	1.4899999999999998	300.02	400	300.01	77.21	0.3500000000000001	0.19999999999999996	0.06000000000000005	2.3	6.710000000000001	3.18	1.65	2.13	6.8999999999999995	3.5300000000000002	2.17	300.02	300.01	0.1100000000000001
000415.txt	400	4.090000000000001	300.02	400	64.74	219.18	0.5	0.28	10.350000000000001	2.17	7.359999999999999	2.81	1.59	400	26.84	0.050000000000000044	3.99	300.02	300.02	1.31
000416.txt	400	9.309999999999999	300.03	400	300.03000000000003	300.03000000000003	0.3600000000000001	0.48	300.02000000000004	12.0	12.65	400	400	300.02	55.379999999999995	59.45	4.96	300.02000000000004	300.02	300.02
000417.txt	300.02000000000004	0.32000000000000006	300.03999999999996	400	300.02000000000004	300.01	10.82	0.6099999999999999	300.01	21.89	15.07	400	400	300.03	19.220000000000002	46.83	3.9	300.02	300.02	300.02
000418.txt	400	3.84	300.03000000000003	400	300.02	300.03999999999996	9.55	31.0	300.02	27.779999999999998	10.92	400	400	300.06	86.75999999999999	40.19	0.78	300.01	300.01	66.1
000419.txt	7.73	0.1499999999999999	300.03000000000003	400	300.01000000000005	67.22	0.9000000000000001	0.47	114.02	2.58	9.0	21.08	1.5899999999999999	300.03	9.44	0.21999999999999997	2.09	300.01	300.01	0.19999999999999996
000420.txt	400	4.04	300.06	400	400	245.0	0.21999999999999997	1.58	300.02000000000004	2.76	8.7	400	1.61	300.04	8.53	29.48	2.17	300.03	300.02000000000004	21.0
000421.txt	300.02	0.24	300.02000000000004	400	300.03000000000003	257.81	16.740000000000002	0.5800000000000001	300.01	2.46	11.92	400	1.37	300.02	400	6.720000000000001	3.59	300.01	300.03000000000003	300.02
000422.txt	6.84	0.1499999999999999	300.02000000000004	400	400	232.76000000000002	0.33000000000000007	0.27	300.02000000000004	2.5599999999999996	9.27	36.74	1.4899999999999998	0.19000000000000017	8.69	0.07000000000000006	0.04999999999999982	300.02	300.02000000000004	1.1099999999999999
000423.txt	300.01	0.1299999999999999	300.01	400	300.01	268.16	0.33000000000000007	3.3999999999999995	300.02	3.6500000000000004	11.030000000000001	400	1.98	300.02	10.870000000000001	39.18	0.34999999999999987	300.02	300.01	0.3600000000000001
000424.txt	300.02	0.18999999999999995	300.02000000000004	400	400	296.34	0.16000000000000003	1.3199999999999998	300.02000000000004	2.53	8.43	400	2.0700000000000003	300.02	12.870000000000001	23.89	0.11999999999999988	300.02	300.01	18.689999999999998
000425.txt	400	2.7	300.02	400	300.01000000000005	300.01000000000005	0.8799999999999999	0.48	300.02000000000004	3.13	9.93	400	400	300.08	33.629999999999995	2.8499999999999996	0.08999999999999986	300.01000000000005	300.02000000000004	5.27
000426.txt	300.02	0.2899999999999998	300.03000000000003	400	300.03	300.05	10.22	0.45999999999999996	300.02	3.18	12.01	400	1.4700000000000002	300.02	12.65	1.72	0.9200000000000002	300.02	300.02	9.25
000427.txt	400	3.37	400	400	300.02	177.12	15.07	0.52	300.02000000000004	3.1199999999999997	10.35	400	400	300.02	126.11	12.55	0.08000000000000007	300.02000000000004	300.02	52.21
000428.txt	400	2.88	300.35999999999996	400	300.02	138.31	0.3799999999999999	0.24	300.02000000000004	2.35	6.95	79.33	400	3.2399999999999998	24.900000000000002	5.77	4.22	300.03	300.28000000000003	0.2499999999999999
000429.txt	300.03000000000003	0.3799999999999999	300.02	400	300.02	233.32999999999998	24.35	0.42000000000000015	66.57	34.660000000000004	8.44	400	400	300.01000000000005	41.75	0.10000000000000009	0.1200000000000001	300.02000000000004	300.02	0.31000000000000005
000430.txt	400	7.709999999999999	300.05	400	400	305.9	0.5	0.7	300.02	2.61	12.39	400	400	300.03	22.43	55.93	5.18	300.02	300.03	300.01
000431.txt	400	3.21	300.03000000000003	400	300.03	174.01	11.899999999999999	0.55	12.64	2.5	14.129999999999999	28.89	1.5200000000000002	300.03	35.96	23.64	2.13	300.01	300.03	0.51
000432.txt	400	2.51	300.02	400	400	162.95	9.700000000000001	0.30000000000000004	300.03000000000003	3.75	11.290000000000001	117.59	1.21	300.03	50.98	5.86	0.06999999999999984	300.02	300.01000000000005	0.1499999999999999
000433.txt	400	5.92	300.03000000000003	400	300.03	297.77	0.6600000000000001	0.5	300.02000000000004	3.04	13.73	400	400	300.10999999999996	18.14	9.469999999999999	4.98	300.03	300.01	72.77
000434.txt	400	2.26	300.03	400	300.01	169.82	0.5999999999999999	0.56	205.51999999999998	2.0100000000000002	9.09	119.25	400	300.03000000000003	18.71	25.84	3.9200000000000004	300.02	300.02	300.01
000435.txt	300.01	0.1399999999999999	300.03000000000003	400	300.01	136.75	0.3899999999999999	0.3699999999999999	17.560000000000002	2.4800000000000004	9.3	143.69	1.67	300.03	8.93	0.19000000000000017	0.07000000000000006	300.02	300.02	0.24
000436.txt	93.6	0.18000000000000016	300.03000000000003	400	300.01	136.41	0.48	0.5899999999999999	7.57	2.7800000000000002	10.62	75.89	1.7399999999999998	2.5	9.879999999999999	5.09	2.03	300.02	300.01	0.25
000437.txt	117.78999999999999	0.28	300.02000000000004	400	400	213.77999999999997	1.3299999999999998	0.6400000000000001	300.02000000000004	2.9299999999999997	11.3	34.19	400	300.02	18.2	40.51	4.6899999999999995	300.02	300.01	29.060000000000002
000438.txt	400	2.2800000000000002	300.02000000000004	400	300.02000000000004	127.32	0.29000000000000004	0.3800000000000001	5.58	2.71	7.090000000000001	3.0100000000000007	1.4200000000000002	2.6900000000000004	8.5	13.06	2.82	300.02000000000004	300.02	0.14000000000000012
000439.txt	400	3.75	300.03	400	300.01	215.17	0.2400000000000002	32.49	51.49	2.1999999999999997	9.2	400	400	300.03000000000003	14.32	6.79	4.4	300.01000000000005	300.02	300.01000000000005
000440.txt	300.02	0.22999999999999998	300.03	400	300.02000000000004	300.01	0.41999999999999993	1.76	300.02000000000004	2.6799999999999997	8.49	400	1.65	400	22.939999999999998	34.47	3.7399999999999998	300.02000000000004	300.02	20.7
000441.txt	400	3.7300000000000004	300.03000000000003	400	300.02	137.62	17.95	0.5699999999999998	300.02	2.66	8.31	400	400	300.02	19.42	42.81	4.14	300.02000000000004	300.01	110.48
000442.txt	300.01	0.16000000000000014	300.03999999999996	400	300.02	146.4	6.62	0.31000000000000005	14.739999999999998	2.2	10.45	400	400	300.04	22.130000000000003	10.969999999999999	4.91	300.02	300.01000000000005	128.41
000443.txt	300.01	0.52	300.02	400	300.01	232.65	7.620000000000001	0.5900000000000001	300.02000000000004	3.0300000000000002	10.99	400	1.5800000000000003	300.02	178.69	2.7399999999999993	0.19999999999999996	300.01	300.02	33.05
000444.txt	400	6.77	300.02	400	300.02	300.02000000000004	17.84	0.53	300.02000000000004	4.83	10.83	400	400	300.03000000000003	31.55	7.66	5.68	300.02	300.02	203.04999999999998
000445.txt	300.03	0.21999999999999997	300.03000000000003	400	300.01000000000005	147.92000000000002	11.78	0.44999999999999996	300.02000000000004	2.62	13.7	400	50.849999999999994	300.03	67.1	6.52	0.33000000000000007	300.02000000000004	300.01	6.73
000446.txt	400	2.63	300.87	400	400	300.09000000000003	0.6599999999999999	0.5299999999999998	300.02	2.3500000000000005	9.55	400	1.6899999999999997	4.15	20.23	24.8	2.53	300.03	300.02000000000004	5.66
000447.txt	400	6.0	300.03	400	300.03	187.35999999999999	0.45999999999999996	0.5999999999999999	300.02000000000004	2.7299999999999995	11.04	400	400	300.18	17.650000000000002	27.92	3.0199999999999996	300.01	300.01000000000005	93.49
000448.txt	400	5.11	300.02	400	300.02000000000004	264.91999999999996	18.97	0.6200000000000001	300.03000000000003	30.790000000000003	16.41	45.28	2.5	300.03	17.080000000000002	24.26	0.25	300.01	300.01	299.29
000449.txt	17.57	0.21999999999999997	300.02	400	400	244.72	0.8700000000000001	0.5	18.58	2.3899999999999997	7.65	20.720000000000002	1.66	300.02	8.41	0.43000000000000016	0.09000000000000008	300.01	300.02	0.3900000000000001
000450.txt	300.02	0.22999999999999998	300.03000000000003	400	400	301.94	0.3500000000000001	0.3600000000000001	25.95	4.74	13.21	400	400	300.03000000000003	31.549999999999997	38.089999999999996	5.2299999999999995	300.01	300.02	21.65
000451.txt	7.25	0.31999999999999984	300.03	400	158.35	99.86	0.5599999999999998	0.41999999999999993	6.22	2.2699999999999996	7.55	5.4	1.81	2.37	16.919999999999998	0.77	2.51	300.01	300.02	0.32000000000000006
000452.txt	400	2.4299999999999997	300.02000000000004	400	43.04	300.02	0.55	0.42000000000000015	1.97	2.2800000000000002	7.9399999999999995	2.64	1.86	2.84	14.08	0.49	2.51	300.02	300.02000000000004	0.21999999999999997
000453.txt	300.02	0.6599999999999999	300.03	400	400	279.53	0.72	0.45999999999999996	300.02000000000004	4.5600000000000005	11.82	400	1.43	300.03	22.77	5.43	0.6599999999999999	300.02	300.03	0.30000000000000004
000454.txt	400	2.9699999999999998	300.04	400	300.02	265.67	0.29000000000000004	0.24	24.849999999999998	3.0	7.260000000000001	2.5200000000000005	1.66	2.3499999999999996	20.25	3.46	2.2800000000000002	300.03999999999996	300.03	0.1299999999999999
000455.txt	400	13.29	300.04	400	300.02	300.38000000000005	17.09	143.28	300.04	48.23	19.09	400	400	300.03	25.950000000000003	53.629999999999995	2.16	300.01	300.05	300.01
000456.txt	400	2.7199999999999998	300.03000000000003	400	300.02	195.92999999999998	0.21999999999999986	1.56	300.02	3.5199999999999996	8.89	400	400	300.02	13.719999999999999	5.99	4.77	300.02000000000004	300.02	0.1399999999999999
000457.txt	300.02	0.22999999999999998	300.02	400	140.69000000000003	106.79	0.41999999999999993	0.5	100.46000000000001	2.15	7.9799999999999995	3.16	1.6700000000000002	0.29000000000000004	0.1100000000000001	0.27	2.3099999999999996	300.02	300.03	0.73
000458.txt	300.03	0.43999999999999995	300.03	400	300.03	300.1	9.18	0.5	300.02	3.0300000000000002	11.14	400	2.28	400	400	37.38	0.8700000000000001	300.02000000000004	300.02	0.41999999999999993
000459.txt	9.51	0.30000000000000004	300.03	400	400	300.01	16.51	0.71	300.02	2.5300000000000002	14.97	400	400	300.04	13.82	26.93	4.359999999999999	300.02	300.02000000000004	278.47
000460.txt	3.5599999999999996	0.1399999999999999	300.02	400	400	300.02	0.17999999999999994	0.32000000000000006	300.03999999999996	2.7800000000000002	9.86	76.17999999999999	1.52	300.01	24.17	17.85	0.1499999999999999	300.01	300.01	18.99
000461.txt	300.03000000000003	0.13000000000000012	300.02	400	400	227.32	0.44999999999999996	0.26	23.18	4.54	10.79	5.46	1.81	300.02000000000004	7.879999999999999	1.48	0.19999999999999996	300.02	300.03000000000003	0.25
000462.txt	300.01	0.79	300.03999999999996	400	300.02	247.03	0.51	1.68	300.03	13.89	10.12	400	400	300.02	28.549999999999997	20.009999999999998	4.57	300.02000000000004	300.03000000000003	41.78
000463.txt	400	2.02	300.02000000000004	400	300.01	300.03	0.20999999999999996	0.19999999999999996	10.32	2.29	6.819999999999999	11.99	1.0499999999999998	2.7699999999999996	11.69	0.06999999999999984	1.91	300.02	300.01	0.1299999999999999
000464.txt	300.02	0.29000000000000004	300.03	400	300.02	122.51	0.26	0.52	300.02	2.87	7.98	98.86	40.269999999999996	300.02	12.120000000000001	3.3899999999999997	0.8200000000000001	300.02000000000004	300.01	300.01
000465.txt	400	2.79	300.02	400	300.03	171.42000000000002	18.97	1.6099999999999999	300.02000000000004	11.41	12.82	400	400	300.07	21.34	26.05	5.81	300.02000000000004	300.02000000000004	148.42
000466.txt	400	2.39	300.03000000000003	400	300.01000000000005	152.42999999999998	0.6499999999999999	0.51	300.04	9.200000000000001	8.850000000000001	400	1.44	4.279999999999999	11.14	18.21	3.8200000000000003	300.03	300.02000000000004	0.3500000000000001
000467.txt	400	14.96	300.02	400	300.05	300.03000000000003	12.780000000000001	0.7199999999999998	300.02	4.52	15.899999999999999	400	400	300.02000000000004	21.97	19.69	3.36	300.01	300.03	11.879999999999999
000468.txt	400	7.199999999999999	300.03000000000003	400	300.02000000000004	223.13	21.05	0.49	300.02	7.6899999999999995	13.35	400	400	400	400	14.94	3.1099999999999994	300.01000000000005	300.02	120.13999999999999
000469.txt	400	4.58	300.04	400	300.02000000000004	167.29000000000002	11.79	2.4799999999999995	300.02	2.8299999999999996	17.529999999999998	400	400	300.04	17.44	28.96	4.34	300.03	400	69.58
000470.txt	300.01	0.3999999999999999	300.03	400	400	300.22999999999996	0.33999999999999986	1.9599999999999997	100.82	6.02	12.58	400	400	300.02000000000004	9.97	23.68	5.88	300.01000000000005	300.03000000000003	20.27
000471.txt	400	2.59	300.02	400	300.02	251.64	0.54	118.39	300.03000000000003	2.5	14.969999999999999	400	400	300.03999999999996	400	45.28	3.3600000000000003	300.02	300.03	78.54
000472.txt	400	3.9899999999999998	300.03000000000003	400	400	300.01	19.189999999999998	0.6000000000000001	300.02000000000004	175.57	9.57	400	2.25	300.02000000000004	33.06	57.62	5.6000000000000005	300.01	300.01	0.3400000000000001
000473.txt	300.03000000000003	0.13000000000000012	300.03999999999996	400	300.01	300.01	0.5700000000000001	0.5	300.02	2.4000000000000004	12.27	400	1.4900000000000002	300.03	20.18	2.13	0.08000000000000007	300.01	300.01	0.29000000000000004
000474.txt	400	3.3	300.03	400	300.03000000000003	300.03000000000003	14.750000000000002	35.46	300.02000000000004	300.02	11.92	400	400	300.03	400	63.19	10.69	300.02	300.02	300.01
000475.txt	18.98	0.3699999999999999	300.02	400	400	301.53999999999996	0.69	0.31000000000000005	300.02000000000004	3.7199999999999998	7.300000000000001	400	1.8099999999999998	300.04	8.84	6.85	0.039999999999999813	300.01	300.02	0.15999999999999992
000476.txt	300.02	0.53	300.02	400	400	300.01	0.6100000000000001	0.53	300.02	5.02	18.18	95.5	400	300.02000000000004	45.35	5.89	3.87	300.02000000000004	300.02000000000004	90.27
000477.txt	400	4.52	300.03	400	300.06	90.83	1.02	0.6099999999999999	300.02	2.56	10.760000000000002	400	2.09	2.79	11.12	30.98	2.88	300.02	300.03	300.01
000478.txt	400	3.7199999999999998	300.09000000000003	400	300.01	300.01	0.6399999999999999	0.6499999999999999	300.02000000000004	2.62	11.149999999999999	400	400	400	22.57	59.449999999999996	1.5699999999999998	300.02000000000004	300.03000000000003	0.8700000000000001
000479.txt	400	2.37	300.02	400	300.01	303.08	0.19999999999999996	0.41999999999999993	9.5	2.2	7.750000000000001	2.5300000000000002	24.71	0.24	17.21	0.09000000000000008	2.42	300.01	300.02	0.2999999999999998
